"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_57609","CO_83006",0.987,0.013,0,0.007,58626,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57518","CO_83006",0.992,0.007,0.001,0.004,60270,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57551","CO_83006",0.991,0.009,0,0.004,61559,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57557","CO_83006",0.99,0.009,0.001,0.005,60698,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57620","CO_83006",0.983,0.01,0.007,0.012,62216,"2850-57620","Jims","dad","Jims-01",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57633","CO_83006",0.977,0.02,0.003,0.013,63012,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57607","CO_83006",0.991,0.009,0,0.005,66667,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57701","CO_83006",0.993,0.007,0,0.004,57047,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57552","CO_83006",0.99,0.01,0,0.005,65749,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_57636","CO_83006",0.983,0.016,0.001,0.009,60853,"2850-57636","Blue Cloud","dad","none",NA,NA,NA,"2811-83006","Schaaps","kid","Schaaps-24",28,"2","Schaaps_28_2"
"CO_06912","CO_83008",0.984,0.012,0.005,0.01,58749,"2811-06912","Schaaps","dad","Schaaps-54",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57556","CO_83008",0.992,0.008,0,0.004,63758,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57505","CO_83008",0.991,0.009,0,0.005,63112,"2850-57505","Cooks","dad","Cooks-23",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57553","CO_83008",0.987,0.013,0,0.007,58292,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57538","CO_83008",0.986,0.013,0.001,0.008,54003,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57555","CO_83008",0.984,0.016,0,0.008,61107,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57549","CO_83008",0.987,0.013,0,0.007,60407,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57558","CO_83008",0.986,0.014,0,0.007,61318,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57565","CO_83008",0.989,0.01,0.001,0.006,62126,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57603","CO_83008",0.987,0.01,0.003,0.008,57538,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57602","CO_83008",0.989,0.011,0,0.006,62635,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57608","CO_83008",0.993,0.007,0.001,0.004,63676,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57599","CO_83008",0.987,0.013,0,0.006,58295,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57612","CO_83008",0.99,0.01,0.001,0.005,63311,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57615","CO_83008",0.992,0.007,0,0.004,57462,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57610","CO_83008",0.987,0.013,0.001,0.007,45894,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57624","CO_83008",0.985,0.015,0,0.007,60143,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57628","CO_83008",0.99,0.01,0,0.005,58990,"2850-57628","Alishas","dad","none",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57625","CO_83008",0.982,0.018,0,0.009,58815,"2850-57625","Alishas","dad","none",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57619","CO_83008",0.988,0.012,0,0.006,62275,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57631","CO_83008",0.99,0.01,0,0.005,54889,"2850-57631","Alishas","dad","none",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57836","CO_83008",0.993,0.007,0,0.004,62339,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57630","CO_83008",0.987,0.013,0,0.007,56399,"2850-57630","Alishas","dad","none",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57853","CO_83008",0.986,0.014,0,0.007,53089,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57901","CO_83008",0.985,0.015,0,0.008,53517,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57917","CO_83008",0.988,0.005,0.007,0.009,51826,"2850-57917","Alishas","dad","none",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57915","CO_83008",0.983,0.016,0.001,0.009,52671,"2850-57915","Alishas","dad","none",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57912","CO_83008",0.984,0.016,0,0.008,59226,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_63488","CO_83008",0.993,0.007,0,0.003,62061,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57916","CO_83008",0.986,0.014,0,0.007,54715,"2850-57916","Alishas","dad","none",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_82916","CO_83008",0.989,0.011,0,0.005,54394,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97347","CO_83008",0.992,0.007,0,0.004,61871,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97385","CO_83008",0.992,0.006,0.002,0.005,59742,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97370","CO_83008",0.993,0.007,0,0.004,65217,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97596","CO_83008",0.992,0.008,0,0.004,58155,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57551","CO_83008",0.995,0.005,0,0.003,59094,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57550","CO_83008",0.992,0.007,0.001,0.004,58070,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57609","CO_83008",0.99,0.01,0,0.005,56257,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97548","CO_83008",0.991,0.009,0,0.005,63634,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57614","CO_83008",0.99,0.01,0,0.005,60230,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57607","CO_83008",0.992,0.007,0,0.004,64206,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57701","CO_83008",0.992,0.008,0,0.004,54836,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57633","CO_83008",0.987,0.012,0.001,0.007,60569,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57636","CO_83008",0.978,0.021,0.001,0.012,58511,"2850-57636","Blue Cloud","dad","none",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57557","CO_83008",0.991,0.009,0,0.005,58314,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_21085","CO_83008",0.986,0.011,0.003,0.008,57314,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57620","CO_83008",0.976,0.023,0.001,0.012,59764,"2850-57620","Jims","dad","Jims-01",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57552","CO_83008",0.989,0.01,0,0.005,63248,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57518","CO_83008",0.989,0.01,0.001,0.006,58004,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA,"2811-83008","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_06912","CO_83009",0.984,0.016,0,0.008,64297,"2811-06912","Schaaps","dad","Schaaps-54",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57505","CO_83009",0.989,0.01,0,0.005,69096,"2850-57505","Cooks","dad","Cooks-23",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57555","CO_83009",0.986,0.011,0.003,0.008,66774,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57549","CO_83009",0.989,0.01,0,0.005,66033,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57538","CO_83009",0.991,0.009,0,0.005,59048,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57603","CO_83009",0.99,0.009,0.001,0.005,62909,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57602","CO_83009",0.988,0.012,0,0.006,68524,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57599","CO_83009",0.98,0.016,0.004,0.012,63853,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57553","CO_83009",0.991,0.009,0,0.004,63561,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57612","CO_83009",0.995,0.001,0.004,0.004,69356,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57608","CO_83009",0.993,0.007,0,0.003,69641,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57565","CO_83009",0.988,0.012,0,0.006,67936,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57556","CO_83009",0.99,0.01,0,0.005,69728,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57615","CO_83009",0.992,0.008,0,0.004,62831,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57558","CO_83009",0.991,0.009,0,0.005,67060,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57610","CO_83009",0.989,0.011,0,0.006,50199,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57901","CO_83009",0.99,0.004,0.006,0.008,58480,"2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57624","CO_83009",0.987,0.012,0.001,0.007,65819,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57628","CO_83009",0.982,0.016,0.001,0.009,64486,"2850-57628","Alishas","dad","none",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57625","CO_83009",0.978,0.021,0.001,0.011,64318,"2850-57625","Alishas","dad","none",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57630","CO_83009",0.981,0.018,0,0.009,61851,"2850-57630","Alishas","dad","none",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57836","CO_83009",0.993,0.007,0,0.004,68242,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57619","CO_83009",0.987,0.013,0,0.007,68103,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57853","CO_83009",0.989,0.011,0,0.006,58135,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57916","CO_83009",0.982,0.015,0.003,0.01,59680,"2850-57916","Alishas","dad","none",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_63488","CO_83009",0.993,0.007,0,0.004,67875,"2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57631","CO_83009",0.983,0.017,0,0.008,60030,"2850-57631","Alishas","dad","none",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57912","CO_83009",0.98,0.02,0,0.01,64777,"2850-57912","Cooks","dad","Cooks-27",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57915","CO_83009",0.985,0.014,0.001,0.008,57548,"2850-57915","Alishas","dad","none",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_82916","CO_83009",0.99,0.01,0,0.005,59391,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57917","CO_83009",0.983,0.017,0,0.009,56644,"2850-57917","Alishas","dad","none",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97347","CO_83009",0.992,0.008,0,0.004,67617,"2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97370","CO_83009",0.992,0.008,0,0.004,71307,"2640-97370","Cooks","mom","Cooks-23",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97596","CO_83009",0.991,0.008,0.001,0.005,63559,"2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97385","CO_83009",0.993,0.007,0,0.004,65293,"2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57550","CO_83009",0.989,0.006,0.004,0.008,63522,"2850-57550","Cathys","mom","Cathys-03",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57551","CO_83009",0.994,0.005,0.001,0.003,64616,"2850-57551","Struthers","mom","Struthers-20",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57557","CO_83009",0.993,0.007,0,0.003,63831,"2850-57557","Cooks","dad","Cooks-24",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_97548","CO_83009",0.99,0.009,0.001,0.005,69508,"2640-97548","Blue Cloud","dad","BlueCloud-18",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57614","CO_83009",0.986,0.013,0,0.007,65795,"2850-57614","Blue Cloud","dad","BlueCloud-14",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57609","CO_83009",0.989,0.011,0,0.005,61576,"2850-57609","Cooks","mom","Cooks-24",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57633","CO_83009",0.992,0.008,0,0.004,66282,"2850-57633","Cooks","dad","Cooks-31",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57518","CO_83009",0.993,0.007,0,0.004,63396,"2850-57518","Make Believe","dad","MakeBelieve-69",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57607","CO_83009",0.994,0.006,0,0.003,70136,"2850-57607","Schaaps","dad","Schaaps-108",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57636","CO_83009",0.987,0.01,0.003,0.008,63907,"2850-57636","Blue Cloud","dad","none",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_21085","CO_83009",0.99,0.01,0,0.005,62583,"2350-21085","Make Believe","dad","MakeBelieve-20",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57620","CO_83009",0.981,0.019,0,0.01,65422,"2850-57620","Jims","dad","Jims-01",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57552","CO_83009",0.993,0.007,0,0.003,69113,"2850-57552","Struthers","dad","Struthers-20",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57701","CO_83009",0.987,0.013,0,0.007,60023,"2850-57701","Schaaps","dad","Schaaps-110",NA,NA,NA,"2811-83009","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_06912","CO_83010",0.988,0.011,0.001,0.006,63716,"2811-06912","Schaaps","dad","Schaaps-54",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57556","CO_83010",0.99,0.009,0.001,0.005,69041,"2850-57556","Schaaps","mom","Schaaps-80",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57553","CO_83010",0.993,0.007,0,0.004,63073,"2850-57553","Schaaps","mom","Schaaps-108",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57505","CO_83010",0.992,0.008,0,0.004,68401,"2850-57505","Cooks","dad","Cooks-23",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57555","CO_83010",0.986,0.012,0.001,0.008,66141,"2850-57555","Reinarz","mom","Reinarz-01",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57558","CO_83010",0.984,0.016,0.001,0.008,66457,"2850-57558","Cooks","mom","Cooks-31",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57565","CO_83010",0.989,0.01,0.001,0.006,67285,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57549","CO_83010",0.991,0.009,0,0.004,65518,"2850-57549","Cathys","dad","Cathys-03",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57608","CO_83010",0.993,0.007,0,0.004,68999,"2850-57608","Urban Farm Girlz","mom","UrbanFarm-02",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57602","CO_83010",0.988,0.012,0,0.006,67918,"2850-57602","Cooks","dad","Cooks-18",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57538","CO_83010",0.991,0.009,0,0.004,58586,"2850-57538","Schaaps","dad","Schaaps-80",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57603","CO_83010",0.987,0.013,0,0.007,62289,"2850-57603","Schaaps","mom","Schaaps-54",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57599","CO_83010",0.981,0.017,0.001,0.01,63220,"2850-57599","Cathys","dad","Cathys-02",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57615","CO_83010",0.991,0.008,0,0.005,62246,"2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57612","CO_83010",0.993,0.007,0,0.003,68626,"2850-57612","Blue Cloud","mom","BlueCloud-09",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57624","CO_83010",0.982,0.014,0.004,0.011,65157,"2850-57624","Urban Farm Girlz","dad","UrbanFarm-04",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57610","CO_83010",0.99,0.009,0,0.005,49700,"2850-57610","Blue Cloud","mom","BlueCloud-14",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57619","CO_83010",0.987,0.011,0.002,0.007,67398,"2850-57619","Reinarz","dad","Reinarz-01",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57630","CO_83010",0.977,0.014,0.009,0.016,61105,"2850-57630","Alishas","dad","none",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57853","CO_83010",0.991,0.008,0.001,0.005,57565,"2850-57853","Cooks","mom","Cooks-27",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57631","CO_83010",0.986,0.014,0,0.007,59465,"2850-57631","Alishas","dad","none",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57625","CO_83010",0.978,0.02,0.002,0.012,63783,"2850-57625","Alishas","dad","none",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57628","CO_83010",0.99,0.01,0,0.005,63905,"2850-57628","Alishas","dad","none",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57836","CO_83010",0.994,0.006,0,0.003,67540,"2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_57917","CO_83010",0.984,0.01,0.006,0.011,56113,"2850-57917","Alishas","dad","none",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
"CO_82916","CO_83010",0.99,0.008,0.002,0.006,58929,"2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA,"2811-83010","Schaaps","kid","Schaaps-74",14,"2","Schaaps_14_2"
