"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest_ind1","Brood_ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest_ind2","Brood_ind2","clutch_id_ind2"
"CO_57562","CO_57615",0.988,0.012,0,0.006,56010,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57615","Urban Farm Girlz","dad","UrbanFarm-02",NA,NA,NA
"CO_57562","CO_57631",0.973,0.027,0.001,0.014,53504,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57631","Alishas","dad","none",NA,NA,NA
"CO_57562","CO_57630",0.972,0.028,0,0.014,55045,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57630","Alishas","dad","none",NA,NA,NA
"CO_57562","CO_57917",0.981,0.014,0.005,0.012,50397,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57917","Alishas","dad","none",NA,NA,NA
"CO_57562","CO_57836",0.991,0.009,0,0.004,60729,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57836","Make Believe","dad","MakeBelieve-26",NA,NA,NA
"CO_57562","CO_57916",0.989,0.01,0.001,0.006,53127,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57916","Alishas","dad","none",NA,NA,NA
"CO_57562","CO_57912",0.982,0.018,0,0.009,57701,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57912","Cooks","dad","Cooks-27",NA,NA,NA
"CO_57562","CO_57853",0.983,0.017,0,0.009,51770,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57853","Cooks","mom","Cooks-27",NA,NA,NA
"CO_57562","CO_63488",0.987,0.013,0,0.006,60440,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2510-63488","Make Believe","dad","MakeBelieve-17",NA,NA,NA
"CO_57562","CO_57901",0.99,0.01,0,0.005,52028,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57901","Blue Cloud","dad","BlueCloud-09",NA,NA,NA
"CO_57562","CO_82916",0.987,0.013,0,0.007,53030,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82916","Make Believe","dad","MakeBelieve-61",NA,NA,NA
"CO_57562","CO_57915",0.978,0.022,0,0.011,51334,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2850-57915","Alishas","dad","none",NA,NA,NA
"CO_57562","CO_82964",0.987,0.012,0.001,0.007,61489,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82964","Make Believe","kid","MakeBelieve-20",70,"1","Make Believe_70_1"
"CO_57562","CO_82965",0.987,0.013,0.001,0.007,56693,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82965","Make Believe","kid","MakeBelieve-20",70,"1","Make Believe_70_1"
"CO_57562","CO_82967",0.986,0.011,0.002,0.008,57681,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82967","Make Believe","kid","MakeBelieve-20",70,"1","Make Believe_70_1"
"CO_57562","CO_82963",0.985,0.014,0.001,0.008,59609,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82963","Make Believe","kid","MakeBelieve-20",70,"1","Make Believe_70_1"
"CO_57562","CO_82972",0.987,0.01,0.003,0.008,57350,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82972","Cooks","kid","Cooks-23",22,"1","Cooks_22_1"
"CO_57562","CO_82966",0.983,0.017,0,0.009,52911,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82966","Make Believe","kid","MakeBelieve-20",70,"1","Make Believe_70_1"
"CO_57562","CO_82971",0.989,0.01,0.001,0.006,55358,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82971","Cooks","kid","Cooks-23",22,"1","Cooks_22_1"
"CO_57562","CO_82970",0.99,0.009,0,0.005,53913,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82970","Cooks","kid","Cooks-23",22,"1","Cooks_22_1"
"CO_57562","CO_82969",0.989,0.011,0,0.005,53654,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82969","Cooks","kid","Cooks-23",22,"1","Cooks_22_1"
"CO_57562","CO_82976",0.992,0.008,0,0.004,51258,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82976","Schaaps","kid","Schaaps-108",32,"1","Schaaps_32_1"
"CO_57562","CO_82974",0.987,0.013,0.001,0.007,51618,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82974","Schaaps","kid","Schaaps-108",32,"1","Schaaps_32_1"
"CO_57562","CO_82977",0.988,0.011,0,0.006,55573,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82977","Hepp (near Cook)","kid","Cooks-31",1,"1","Hepp (near Cook)_1_1"
"CO_57562","CO_82973",0.989,0.011,0,0.006,51988,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82973","Cooks","kid","Cooks-23",22,"1","Cooks_22_1"
"CO_57562","CO_82975",0.99,0.01,0,0.005,55392,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82975","Schaaps","kid","Schaaps-108",32,"1","Schaaps_32_1"
"CO_57562","CO_82984",0.989,0.004,0.008,0.01,48611,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82984","Cathys","kid","Cathys-03",1,"1","Mary Anns_1_2"
"CO_57562","CO_82978",0.962,0.037,0.001,0.02,53648,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82978","Hepp (near Cook)","kid","Cooks-31",1,"1","Hepp (near Cook)_1_1"
"CO_57562","CO_82982",0.99,0.009,0.001,0.005,55861,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82982","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57562","CO_82979",0.991,0.009,0,0.005,52682,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82979","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57562","CO_82981",0.991,0.009,0,0.005,56519,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82981","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57562","CO_82983",0.992,0.008,0,0.004,56945,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82983","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57562","CO_82980",0.991,0.009,0,0.004,52982,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82980","Blue Cloud","kid","BlueCloud-14",22,"1","Blue Cloud_22_2"
"CO_57562","CO_82988",0.99,0.002,0.007,0.008,57398,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82988","Schaaps","kid","Schaaps-54",33,"1","Schaaps_33_2"
"CO_57562","CO_82986",0.985,0.012,0.003,0.009,52212,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82986","Cathys","kid","Cathys-03",1,"1","Mary Anns_1_2"
"CO_57562","CO_82985",0.99,0.01,0,0.005,55286,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82985","Cathys","kid","Cathys-03",1,"1","Mary Anns_1_2"
"CO_57562","CO_82990",0.983,0.011,0.006,0.011,62975,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82990","Schaaps","kid","Schaaps-54",33,"1","Schaaps_33_2"
"CO_57562","CO_83019",0.989,0.004,0.007,0.009,51491,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83019","Cooks","kid","Cooks-23",32,"2","Cooks_32_2"
"CO_57562","CO_82987",0.987,0.012,0,0.006,52078,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82987","Cathys","kid","Cathys-03",1,"1","Mary Anns_1_2"
"CO_57562","CO_82989",0.983,0.017,0,0.009,54699,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-82989","Schaaps","kid","Schaaps-54",33,"1","Schaaps_33_2"
"CO_57562","CO_83029",0.988,0.008,0.004,0.008,54754,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83029","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_57562","CO_83031",0.727,0.232,0.04,0.157,55768,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83031","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_57562","CO_83018",0.988,0.012,0,0.006,50842,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83018","Cooks","kid","Cooks-23",32,"2","Cooks_32_2"
"CO_57562","CO_83034",0.993,0.004,0.003,0.005,53548,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83034","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_57562","CO_83022",0.985,0.014,0,0.007,52103,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83022","Cooks","kid","Cooks-23",32,"2","Cooks_32_2"
"CO_57562","CO_83032",0.991,0.009,0.001,0.005,56224,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83032","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_57562","CO_83030",0.987,0.013,0,0.006,51649,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83030","Schaaps","kid","Schaaps-108",97,"2","Schaaps_97_2"
"CO_57562","CO_83020",0.987,0.013,0,0.006,47376,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83020","Cooks","kid","Cooks-23",32,"2","Cooks_32_2"
"CO_57562","CO_83033",0.99,0.01,0,0.005,53425,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83033","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_57562","CO_83036",0.992,0.008,0,0.004,62477,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83036","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_57562","CO_83035",0.991,0.009,0,0.005,54441,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83035","Cooks","kid","Cooks-24",33,"2","Cooks_33_2"
"CO_57562","CO_83037",0.988,0.011,0.001,0.006,61596,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83037","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_57562","CO_83038",0.992,0.007,0,0.004,57673,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83038","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_57562","CO_83040",0.989,0.01,0.001,0.006,61114,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83040","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_57562","CO_83041",0.988,0.011,0.001,0.006,57045,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83041","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_57562","CO_83042",0.99,0.009,0,0.005,60460,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83042","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_57562","CO_83039",0.991,0.009,0,0.005,56836,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83039","Struthers","kid","Struthers-20",10,"2","Struthers_10_2"
"CO_57562","CO_83206",0.991,0.006,0.003,0.006,63654,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83206","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57562","CO_83044",0.991,0.009,0,0.005,60030,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83044","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_57562","CO_83043",0.985,0.014,0,0.007,60855,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83043","Make Believe","kid","MakeBelieve-20",73,"2","Make Believe_73_2"
"CO_57562","CO_83208",0.99,0.006,0.004,0.007,59127,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83208","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57562","CO_83205",0.992,0.008,0,0.004,59554,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83205","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57562","CO_83045",0.993,0.007,0,0.003,56052,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83045","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_57562","CO_83207",0.991,0.009,0,0.005,48694,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83207","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57562","CO_83209",0.992,0.008,0,0.004,62522,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83209","Make Believe","kid","MakeBelieve-26",34,"1","Make Believe_34_1"
"CO_57562","CO_83046",0.984,0.016,0,0.008,60785,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83046","Schaaps","kid","Schaaps-80",80,"2","Schaaps_80_2"
"CO_57562","CO_83210",0.989,0.011,0.001,0.006,57993,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83210","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_57562","CO_83211",0.989,0.011,0,0.006,59635,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83211","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_57562","CO_83213",0.988,0.012,0,0.006,55496,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83213","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_57562","CO_83214",0.99,0.01,0,0.005,57281,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83214","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_57562","CO_83217",0.988,0.011,0.001,0.006,56328,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83217","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_57562","CO_83215",0.987,0.013,0,0.007,54758,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83215","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_57562","CO_83212",0.989,0.011,0,0.006,62634,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83212","Struthers","kid","Struthers-20",20,"1","Struthers_20_1"
"CO_57562","CO_83404",0.991,0.008,0.001,0.005,59364,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83404","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57562","CO_83216",0.981,0.019,0,0.009,57881,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83216","Cooks","kid","Cooks-27",29,"2","Cooks_29_2"
"CO_57562","CO_83403",0.988,0.011,0,0.006,60111,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83403","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_57562","CO_83402",0.987,0.013,0,0.007,56116,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83402","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_57562","CO_83401",0.991,0.009,0,0.005,58989,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83401","Make Believe","kid","MakeBelieve-69",14,"1","Make Believe_14_1"
"CO_57562","CO_83405",0.983,0.016,0.001,0.009,53093,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83405","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57562","CO_83408",0.988,0.011,0.001,0.006,60282,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83408","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57562","CO_97370",0.992,0.008,0,0.004,63495,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2640-97370","Cooks","mom","Cooks-23",NA,NA,NA
"CO_57562","CO_83406",0.988,0.011,0,0.006,60619,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83406","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57562","CO_97347",0.991,0.008,0.001,0.005,60330,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2640-97347","Make Believe","mom","MakeBelieve-26",NA,NA,NA
"CO_57562","CO_83407",0.989,0.011,0,0.005,58167,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2811-83407","Blue Cloud","kid","BlueCloud-09",21,"1","Blue Cloud_21_1"
"CO_57562","CO_E01",0.986,0.013,0.001,0.008,51386,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E01","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_57562","CO_97596",0.982,0.018,0.001,0.01,56734,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2640-97596","Make Believe","mom","MakeBelieve-20",NA,NA,NA
"CO_57562","CO_E09",0.995,0,0.004,0.004,53400,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E09","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57562","CO_97385",0.989,0.011,0,0.006,58200,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","2640-97385","Make Believe","mom","MakeBelieve-69",NA,NA,NA
"CO_57562","CO_E02",0.988,0.011,0.001,0.007,55938,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E02","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_57562","CO_E03",0.983,0.017,0.001,0.009,60203,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E03","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_57562","CO_E05",0.991,0.009,0,0.005,56519,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E05","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57562","CO_E08",0.991,0.009,0,0.005,57140,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E08","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57562","CO_E15",0.991,0.009,0,0.004,57073,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E15","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57562","CO_E06",0.992,0.008,0,0.004,53443,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E06","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57562","CO_E07",0.989,0.011,0,0.005,62078,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E07","Make Believe","egg","MakeBelieve-26",26,"collected","MakeBelieve-26_collected"
"CO_57562","CO_E21",0.992,0.005,0.003,0.006,59102,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E21","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57562","CO_E16",0.992,0.008,0,0.004,65996,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E16","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57562","CO_E04",0.99,0.01,0,0.005,55457,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E04","Urban Farm Girlz","egg","UrbanFarm-02",2,"collected","UrbanFarm-02_collected"
"CO_57562","CO_E18",0.99,0.01,0,0.005,62991,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E18","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57562","CO_E17",0.989,0.011,0,0.006,54869,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E17","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57562","CO_E23",0.991,0.003,0.006,0.008,56105,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E23","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57562","CO_E24",0.989,0.004,0.007,0.009,58096,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E24","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57562","CO_E20",0.988,0.012,0,0.006,53436,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E20","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57562","CO_E32",0.987,0.011,0.002,0.007,58167,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E32","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57562","CO_E22",0.99,0.01,0,0.005,58714,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E22","Make Believe","egg","MakeBelieve-69",69,"collected","MakeBelieve-69_collected"
"CO_57562","CO_E33",0.991,0.001,0.008,0.009,59582,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E33","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57562","CO_E31",0.989,0.008,0.003,0.007,58755,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E31","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57562","CO_E19",0.988,0.011,0,0.006,60864,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E19","Cooks","egg","Cooks-23",23,"collected","Cooks-23_collected"
"CO_57562","CO_E29",0.987,0.013,0,0.006,61270,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E29","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57562","CO_E34",0.992,0.008,0,0.004,58704,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E34","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_57562","CO_E30",0.986,0.013,0.002,0.008,52303,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E30","Blue Cloud","egg","BlueCloud-09",9,"collected","BlueCloud-09_collected"
"CO_57562","CO_E40",0.993,0.002,0.006,0.007,57612,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E40","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57562","CO_E38",0.99,0.009,0,0.005,59259,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E38","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57562","CO_E35",0.99,0.01,0,0.005,58660,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E35","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_57562","CO_E44",0.991,0.007,0.002,0.006,56080,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E44","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57562","CO_E37",0.987,0.013,0,0.007,55695,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E37","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_57562","CO_E36",0.987,0.013,0,0.006,50622,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E36","Cathys","egg","Cathys-03",3,"collected","Cathys-03_collected"
"CO_57562","CO_E39",0.992,0.008,0,0.004,54268,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E39","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57562","CO_E42",0.99,0.01,0,0.005,55932,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E42","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57562","CO_E46",0.992,0.008,0,0.004,61494,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E46","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57562","CO_E49",0.984,0.012,0.005,0.01,59149,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E49","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_57562","CO_E45",0.991,0.008,0,0.004,60661,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E45","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57562","CO_E41",0.994,0.006,0,0.003,57807,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E41","Schaaps","egg","Schaaps-80",80,"collected","Schaaps-80_collected"
"CO_57562","CO_E43",0.991,0.009,0,0.005,59977,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E43","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57562","CO_E47",0.991,0.009,0,0.004,58972,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E47","Struthers","egg","Struthers-20",20,"collected","Struthers-20_collected"
"CO_57562","CO_E51",0.993,0.007,0,0.004,61538,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E51","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
"CO_57562","CO_E56",0.694,0.268,0.037,0.172,56595,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E56","Schaaps","egg","Schaaps-54",54,"collected","Schaaps-54_collected"
"CO_57562","CO_E53",0.99,0.003,0.007,0.008,57242,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E53","Cooks","egg","Cooks-27",27,"collected","Cooks-27_collected"
"CO_57562","CO_E50",0.99,0.009,0.001,0.005,52617,"2850-57562","Schaaps","dad","Schaaps-67",NA,"","","E50","Blue Cloud","egg","BlueCloud-14",14,"collected","BlueCloud-14_collected"
