"female","male","pairwise","attempt1","barn","nest","location1","soc.pair","total.dur","process.dist.m","clutch_id_merge","clutch_match","fert_type","shared_fert","pat.clutch.size","bin_fert","fem_mass_1","fem_throat_avg_bright","fem_throat_chroma","fem_throat_hue","fem_throat_total_bright","fem_breast_avg_bright","fem_breast_chroma","fem_breast_hue","fem_breast_total_bright","fem_belly_avg_bright","fem_belly_chroma","fem_belly_hue","fem_belly_total_bright","fem_vent_avg_bright","fem_vent_chroma","fem_vent_hue","fem_vent_total_bright","fem_mean_rwl","fem_mean_rts","fem_mean_lts","fem_TS","fem_TS_scaled","fem_throat_avg_bright_scaled","fem_breast_avg_bright_scaled","fem_belly_avg_bright_scaled","fem_vent_avg_bright_scaled","male_mass_1","male_throat_avg_bright","male_throat_chroma","male_throat_hue","male_throat_total_bright","male_breast_avg_bright","male_breast_chroma","male_breast_hue","male_breast_total_bright","male_belly_avg_bright","male_belly_chroma","male_belly_hue","male_belly_total_bright","male_vent_avg_bright","male_vent_chroma","male_vent_hue","male_vent_total_bright","male_mean_rwl","male_mean_rts","male_mean_lts","male_TS","male_TS_scaled","male_throat_avg_bright_scaled","male_breast_avg_bright_scaled","male_belly_avg_bright_scaled","male_vent_avg_bright_scaled"
"2850-57649","2850-57806","2850-57649_2850-57806",1,"CHR",39,"CHR-39",0,10,2.998408922,"CHR_39_1",1,NA,0,4,"no",17.01,14.39168328,0.51971022,680.086,28869.71667,23.55332004,0.457667002,627.3723333,47247.96,22.86421569,0.440671477,653.731,45865.61667,16.04356098,0.508434104,644.425,32183.38333,116,73.5,NA,73.5,-1.04779207805897,-0.519894914297499,-0.347422909026337,-0.491186928196351,-1.57151693066357,15.88,11.25502825,0.516086951,669.4676667,22577.58667,14.26422898,0.518970434,659.167,28614.04333,18.0460319,0.470292612,659.167,36200.34,17.57589232,0.493413321,659.167,35257.24,120.1666667,83.83333333,86,83.83333333,-0.698176344430552,-0.62910335473214,-1.73689240845576,-1.03118255585448,-0.697062152438193
"2850-57649","2850-57806","2850-57649_2850-57806",2,"CHR",39,"CHR-39",0,10,4.115009989,"CHR_39_2",1,NA,0,4,"no",17.01,14.39168328,0.51971022,680.086,28869.71667,23.55332004,0.457667002,627.3723333,47247.96,22.86421569,0.440671477,653.731,45865.61667,16.04356098,0.508434104,644.425,32183.38333,116,73.5,NA,73.5,-1.04779207805897,-0.519894914297499,-0.347422909026337,-0.491186928196351,-1.57151693066357,15.88,11.25502825,0.516086951,669.4676667,22577.58667,14.26422898,0.518970434,659.167,28614.04333,18.0460319,0.470292612,659.167,36200.34,17.57589232,0.493413321,659.167,35257.24,120.1666667,83.83333333,86,83.83333333,-0.698176344430552,-0.62910335473214,-1.73689240845576,-1.03118255585448,-0.697062152438193
"2850-57649","2850-57808","2850-57649_2850-57808",1,"CHR",39,"CHR-39",0,10,5.45933273,"CHR_39_1",1,NA,0,4,"no",17.01,14.39168328,0.51971022,680.086,28869.71667,23.55332004,0.457667002,627.3723333,47247.96,22.86421569,0.440671477,653.731,45865.61667,16.04356098,0.508434104,644.425,32183.38333,116,73.5,NA,73.5,-1.04779207805897,-0.519894914297499,-0.347422909026337,-0.491186928196351,-1.57151693066357,17.44,11.46748421,0.514088925,678.7753333,23003.77333,15.37756564,0.515459018,659.167,30847.39667,20.6164008,0.49573159,641.3963333,41356.5,18.7548222,0.472216787,642.151,37622.17333,120.5,NA,100,100,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.361859405889166,-0.463955253480334
"2850-57649","2850-57808","2850-57649_2850-57808",2,"CHR",39,"CHR-39",0,10,6.422664264,"CHR_39_2",1,NA,0,4,"no",17.01,14.39168328,0.51971022,680.086,28869.71667,23.55332004,0.457667002,627.3723333,47247.96,22.86421569,0.440671477,653.731,45865.61667,16.04356098,0.508434104,644.425,32183.38333,116,73.5,NA,73.5,-1.04779207805897,-0.519894914297499,-0.347422909026337,-0.491186928196351,-1.57151693066357,17.44,11.46748421,0.514088925,678.7753333,23003.77333,15.37756564,0.515459018,659.167,30847.39667,20.6164008,0.49573159,641.3963333,41356.5,18.7548222,0.472216787,642.151,37622.17333,120.5,NA,100,100,1.23332042251798,-0.574524092276724,-1.50929728666711,-0.361859405889166,-0.463955253480334
"2850-57649","2850-57881","2850-57649_2850-57881",1,"CHR",39,"CHR-39",0,10,7.116624586,"CHR_39_1",1,NA,0,4,"no",17.01,14.39168328,0.51971022,680.086,28869.71667,23.55332004,0.457667002,627.3723333,47247.96,22.86421569,0.440671477,653.731,45865.61667,16.04356098,0.508434104,644.425,32183.38333,116,73.5,NA,73.5,-1.04779207805897,-0.519894914297499,-0.347422909026337,-0.491186928196351,-1.57151693066357,16.55,11.73463277,0.535560863,644.7453333,23539.67333,21.93833167,0.494146676,611.004,44008.29333,26.56095214,0.438684751,643.7343333,53281.27,31.59365071,0.464706779,610.6836667,63376.86333,119.6666667,84.83333333,85.83333333,84.83333333,-0.578702317633627,-0.50589447430401,-0.16810517715307,1.18609965478082,2.07463465843017
"2850-57649","2850-57881","2850-57649_2850-57881",2,"CHR",39,"CHR-39",0,10,7.680677819,"CHR_39_2",1,NA,0,4,"no",17.01,14.39168328,0.51971022,680.086,28869.71667,23.55332004,0.457667002,627.3723333,47247.96,22.86421569,0.440671477,653.731,45865.61667,16.04356098,0.508434104,644.425,32183.38333,116,73.5,NA,73.5,-1.04779207805897,-0.519894914297499,-0.347422909026337,-0.491186928196351,-1.57151693066357,16.55,11.73463277,0.535560863,644.7453333,23539.67333,21.93833167,0.494146676,611.004,44008.29333,26.56095214,0.438684751,643.7343333,53281.27,31.59365071,0.464706779,610.6836667,63376.86333,119.6666667,84.83333333,85.83333333,84.83333333,-0.578702317633627,-0.50589447430401,-0.16810517715307,1.18609965478082,2.07463465843017
"2850-57650","2640-97588","2850-57650_2640-97588",1,"CHR",25,"CHR-25",0,12,13.53847398,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,18.7,11.85018943,0.544837496,653.7273333,23771.48,14.45612662,0.507893605,610.6836667,28998.99,21.21705716,0.471668493,610.6836667,42561.41667,27.50362745,0.462396686,637.0386667,55172.27667,119,87,85,87,-0.319841925842042,-0.476208334764261,-1.69766351362466,-0.205448702771064,1.26592444166638
"2850-57650","2640-97588","2850-57650_2640-97588",2,"CHR",95,"CHR-95",0,10,14.24642123,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,18.7,11.85018943,0.544837496,653.7273333,23771.48,14.45612662,0.507893605,610.6836667,28998.99,21.21705716,0.471668493,610.6836667,42561.41667,27.50362745,0.462396686,637.0386667,55172.27667,119,87,85,87,-0.319841925842042,-0.476208334764261,-1.69766351362466,-0.205448702771064,1.26592444166638
"2850-57650","2640-97589","2850-57650_2640-97589",1,"CHR",25,"CHR-25",0,12,6.340652122,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.1,11.8153556,0.523609389,681.183,23701.60333,16.91354271,0.528785659,657.7393333,33928.56667,18.6526321,0.480672665,627.3723333,37417.18,20.65218677,0.48363622,650.113,41428.28667,119,99.66666667,98,99.66666667,1.19349574731726,-0.485157035237985,-1.19530341502793,-0.873224078908396,-0.0887940343031473
"2850-57650","2640-97589","2850-57650_2640-97589",2,"CHR",95,"CHR-95",0,10,6.419982592,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.1,11.8153556,0.523609389,681.183,23701.60333,16.91354271,0.528785659,657.7393333,33928.56667,18.6526321,0.480672665,627.3723333,37417.18,20.65218677,0.48363622,650.113,41428.28667,119,99.66666667,98,99.66666667,1.19349574731726,-0.485157035237985,-1.19530341502793,-0.873224078908396,-0.0887940343031473
"2850-57650","2811-83208","2850-57650_2811-83208",1,"CHR",25,"CHR-25",0,4,18.2811172,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.9,18.73416916,0.484585352,611.004,37580.74333,21.00459455,0.486882121,610.6836667,42135.21667,26.39878531,0.450512144,610.6836667,52955.96333,23.23742606,0.475660646,611.004,46614.27667,118,87,89.5,87,-0.319841925842042,1.29226422972124,-0.358985457287731,1.14387146976213,0.422378957559541
"2850-57650","2811-83208","2850-57650_2811-83208",2,"CHR",95,"CHR-95",0,10,17.57294798,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.9,18.73416916,0.484585352,611.004,37580.74333,21.00459455,0.486882121,610.6836667,42135.21667,26.39878531,0.450512144,610.6836667,52955.96333,23.23742606,0.475660646,611.004,46614.27667,118,87,89.5,87,-0.319841925842042,1.29226422972124,-0.358985457287731,1.14387146976213,0.422378957559541
"2850-57650","2850-57567","2850-57650_2850-57567",1,"CHR",25,"CHR-25",0,6,11.31385671,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.6,10.56012296,0.52180729,667.1156667,21183.60667,26.35612994,0.49271154,611.3883333,52870.39667,22.28285809,0.48721335,606.0566667,44699.41333,16.73888169,0.511359264,628.0706667,33578.19667,121.5,102.1666667,102.5,102.1666667,1.49218081789379,-0.807622320284185,0.735008293751907,0.0720854814091001,-0.862562200968701
"2850-57650","2850-57567","2850-57650_2850-57567",2,"CHR",95,"CHR-95",0,0,11.92499837,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.6,10.56012296,0.52180729,667.1156667,21183.60667,26.35612994,0.49271154,611.3883333,52870.39667,22.28285809,0.48721335,606.0566667,44699.41333,16.73888169,0.511359264,628.0706667,33578.19667,121.5,102.1666667,102.5,102.1666667,1.49218081789379,-0.807622320284185,0.735008293751907,0.0720854814091001,-0.862562200968701
"2850-57650","2850-57570","2850-57650_2850-57570",2,"CHR",95,"CHR-95",0,10,11.06313433,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.51,16.84077767,0.501161039,611.004,33782.6,23.06811898,0.49586693,611.004,46274.64667,25.67366733,0.443766873,611.004,51501.37667,19.07592556,0.494641169,627.6863333,38266.30667,121.5,90,NA,90,0.038580154548733,0.805857959623855,0.0628528876022267,0.95505100493699,-0.400464277668821
"2850-57650","2850-57570","2850-57650_2850-57570",1,"CHR",25,"CHR-25",0,0,8.701475932,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.51,16.84077767,0.501161039,611.004,33782.6,23.06811898,0.49586693,611.004,46274.64667,25.67366733,0.443766873,611.004,51501.37667,19.07592556,0.494641169,627.6863333,38266.30667,121.5,90,NA,90,0.038580154548733,0.805857959623855,0.0628528876022267,0.95505100493699,-0.400464277668821
"2850-57650","2850-57577","2850-57650_2850-57577",2,"CHR",95,"CHR-95",0,10,12.74572561,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,18.2,20.92472416,0.512057073,676.164,41974.99667,28.83623131,0.475799583,625.399,57845.48,28.80829345,0.443602398,627.1216667,57789.43667,29.54534563,0.455136562,636.0576667,59267.96333,119,90.83333333,91.16666667,90.83333333,0.138141843147924,1.85501086327307,1.24200585669334,1.77130653487355,1.66962834429855
"2850-57650","2850-57577","2850-57650_2850-57577",1,"CHR",25,"CHR-25",0,0,11.9443778,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,18.2,20.92472416,0.512057073,676.164,41974.99667,28.83623131,0.475799583,625.399,57845.48,28.80829345,0.443602398,627.1216667,57789.43667,29.54534563,0.455136562,636.0576667,59267.96333,119,90.83333333,91.16666667,90.83333333,0.138141843147924,1.85501086327307,1.24200585669334,1.77130653487355,1.66962834429855
"2850-57650","2850-57578","2850-57650_2850-57578",2,"CHR",95,"CHR-95",0,10,5.443176722,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,17.2,10.81633932,0.556799001,678.4426667,21697.57667,15.67680791,0.517385329,657.4626667,31447.67667,20.72179628,0.496782872,642.7923333,41567.92333,11.67128448,0.547842632,659.167,23412.59667,119,91.5,91.5,91.5,0.217791194744121,-0.741801149826969,-1.44812434290995,-0.334414460276221,-1.86456570501985
"2850-57650","2850-57578","2850-57650_2850-57578",1,"CHR",25,"CHR-25",0,0,5.053284364,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,17.2,10.81633932,0.556799001,678.4426667,21697.57667,15.67680791,0.517385329,657.4626667,31447.67667,20.72179628,0.496782872,642.7923333,41567.92333,11.67128448,0.547842632,659.167,23412.59667,119,91.5,91.5,91.5,0.217791194744121,-0.741801149826969,-1.44812434290995,-0.334414460276221,-1.86456570501985
"2850-57650","2850-57579","2850-57650_2850-57579",1,"CHR",25,"CHR-25",0,11,7.88623328,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.3,11.31949153,0.533256519,660.737,22706.9,24.77905949,0.48852106,617.005,49706.79333,18.07848455,0.49353373,627.3723333,36265.44,24.4043104,0.499147361,611.004,48955.04667,118.5,93.5,92,93.5,0.456739248337971,-0.612542942504321,0.412613860843324,-1.02273189730399,0.653104121587014
"2850-57650","2850-57579","2850-57650_2850-57579",2,"CHR",95,"CHR-95",0,10,7.527135405,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.3,11.31949153,0.533256519,660.737,22706.9,24.77905949,0.48852106,617.005,49706.79333,18.07848455,0.49353373,627.3723333,36265.44,24.4043104,0.499147361,611.004,48955.04667,118.5,93.5,92,93.5,0.456739248337971,-0.612542942504321,0.412613860843324,-1.02273189730399,0.653104121587014
"2850-57650","2850-57580","2850-57650_2850-57580",1,"CHR",25,"CHR-25",0,3,13.26934274,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.2,9.142844799,0.560214832,667.427,18340.54667,27.48113161,0.465556814,625.399,55127.15,22.9424111,0.468469624,647.108,46022.47667,30.74621137,0.465611781,608.7603333,61676.9,117.5,87.83333333,NA,87.83333333,-0.220280237242851,-1.17171658585126,0.964988048569367,0.243832851299199,1.90707256677948
"2850-57650","2850-57580","2850-57650_2850-57580",2,"CHR",95,"CHR-95",0,0,12.59715536,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,16.2,9.142844799,0.560214832,667.427,18340.54667,27.48113161,0.465556814,625.399,55127.15,22.9424111,0.468469624,647.108,46022.47667,30.74621137,0.465611781,608.7603333,61676.9,117.5,87.83333333,NA,87.83333333,-0.220280237242851,-1.17171658585126,0.964988048569367,0.243832851299199,1.90707256677948
"2850-57650","2850-57581","2850-57650_2850-57581",1,"CHR",25,"CHR-25",0,12,14.78665518,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,15.5,12.5018158,0.557442636,674.1035,25078.6425,18.94245264,0.521103483,641.0916667,37998.56,27.0381655,0.472765016,616.0483333,54238.56,19.62838485,0.524143762,664.102,39374.54,116,82.5,83,82.5,-0.857475046428205,-0.308807586528723,-0.780541178943333,1.31036584447863,-0.29122786414068
"2850-57650","2850-57581","2850-57650_2850-57581",2,"CHR",95,"CHR-95",0,10,15.86744581,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,15.5,12.5018158,0.557442636,674.1035,25078.6425,18.94245264,0.521103483,641.0916667,37998.56,27.0381655,0.472765016,616.0483333,54238.56,19.62838485,0.524143762,664.102,39374.54,116,82.5,83,82.5,-0.857475046428205,-0.308807586528723,-0.780541178943333,1.31036584447863,-0.29122786414068
"2850-57650","2850-57582","2850-57650_2850-57582",1,"CHR",25,"CHR-25",0,5,13.7234473,"CHR_25_1",1,NA,0,4,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,15.9,NA,NA,NA,NA,28.49882187,0.467628455,626.7313333,57168.63667,24.79582419,0.471185748,627.0583333,49740.42333,10.86734629,0.526212895,643.7406667,21799.89667,118,88.5,86,88.5,-0.140630885646655,NA,1.17303054549732,0.72646096261262,-2.023526421517
"2850-57650","2850-57582","2850-57650_2850-57582",2,"CHR",95,"CHR-95",0,10,12.512451596,"CHR_95_2",1,NA,0,3,"no",16.49,17.68973745,0.527524421,637.359,35485.61333,37.8482436,0.422268626,611.004,75923.57667,25.65847624,0.39658214,610.6836667,51470.90333,24.74415088,0.447231158,610.6836667,49636.76667,116.3333333,74.33333333,74.16666667,74.33333333,-0.835711625452285,0.553081751767378,1.79200900661347,0.100784374320667,-0.304105471208029,15.9,NA,NA,NA,NA,28.49882187,0.467628455,626.7313333,57168.63667,24.79582419,0.471185748,627.0583333,49740.42333,10.86734629,0.526212895,643.7406667,21799.89667,118,88.5,86,88.5,-0.140630885646655,NA,1.17303054549732,0.72646096261262,-2.023526421517
