"female","male","pairwise","attempt1","barn","nest","location1","soc.pair","total.dur","process.dist.m","dur.fertile","ci.diff","rest.SI.chr","clutch_id_merge","clutch_match","fert_type","shared_fert","pat.clutch.size","bin_fert"
"2850-57730","unb-CHR-145","2850-57730_unb-CHR-145","1","CHR","93","CHR-93",0,0,9.887222695,0,44,0.193548387096774,"CHR_93_1",1,NA,0,5,"no"
"2850-57730","unb-CHR-76and12","2850-57730_unb-CHR-76and12","2","CHR","93","CHR-93",0,11,21.82250735,9,2,0.290322580645161,"CHR_93_2",1,NA,0,4,"no"
"2850-57730","unb-CHR-76and12","2850-57730_unb-CHR-76and12","1","CHR","93","CHR-93",0,0,20.28692618,0,24,0.193548387096774,"CHR_93_1",1,NA,0,5,"no"
"2850-57730","unb-CHR-77","2850-57730_unb-CHR-77","1","CHR","93","CHR-93",0,11,2.734618652,10,-1,0.161290322580645,"CHR_93_1",1,NA,0,5,"no"
"2850-57730","unb-CHR-77","2850-57730_unb-CHR-77","2","CHR","93","CHR-93",0,11,2.734618652,9,2,0.290322580645161,"CHR_93_2",1,NA,0,4,"no"
"2850-57730","unb-CHR-7and9","2850-57730_unb-CHR-7and9","2","CHR","93","CHR-93",0,11,21.05017783,2,-8,0.312903225806452,"CHR_93_2",1,NA,0,4,"no"
"2850-57730","unb-CHR-7and9","2850-57730_unb-CHR-7and9","1","CHR","93","CHR-93",0,0,22.4802928,0,21,0.193548387096774,"CHR_93_1",1,NA,0,5,"no"
"2850-57735","2640-97588","2850-57735_2640-97588","1","CHR","37","CHR-37",0,11,6.182950427,7,-4,0.235483870967742,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2640-97588","2850-57735_2640-97588","2","CHR","119","CHR-119",0,10,4.930722336,3,-8,0.207885304659498,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2640-97589","2850-57735_2640-97589","1","CHR","37","CHR-37",0,11,7.56711963,9,-2,0.229032258064516,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2640-97589","2850-57735_2640-97589","2","CHR","119","CHR-119",0,10,8.708483862,6,-5,0.197132616487455,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2811-83208","2850-57735_2811-83208","2","CHR","119","CHR-119",0,10,25.1203531,0,10,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2811-83208","2850-57735_2811-83208","1","CHR","37","CHR-37",0,0,23.82884944,0,13,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57567","2850-57735_2850-57567","2","CHR","119","CHR-119",0,2,4.419706235,0,-41,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57567","2850-57735_2850-57567","1","CHR","37","CHR-37",0,0,4.954167402,0,11,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57570","2850-57735_2850-57570","2","CHR","119","CHR-119",0,10,2.733275882,1,-9,0.21505376344086,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57570","2850-57735_2850-57570","1","CHR","37","CHR-37",0,0,3.830270619,0,23,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57577","2850-57735_2850-57577","2","CHR","119","CHR-119",0,10,4.839970372,0,20,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57577","2850-57735_2850-57577","1","CHR","37","CHR-37",0,0,5.803417779,0,23,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57578","2850-57735_2850-57578","2","CHR","119","CHR-119",0,10,6.33536267,0,17,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57578","2850-57735_2850-57578","1","CHR","37","CHR-37",0,0,5.087005516,0,19,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57579","2850-57735_2850-57579","1","CHR","37","CHR-37",0,5,12.76124342,5,6,0.241935483870968,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57579","2850-57735_2850-57579","2","CHR","119","CHR-119",0,10,15.23840261,0,-21,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57580","2850-57735_2850-57580","2","CHR","119","CHR-119",0,4,19.95594998,0,-38,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57580","2850-57735_2850-57580","1","CHR","37","CHR-37",0,0,18.65820611,0,14,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57581","2850-57735_2850-57581","1","CHR","37","CHR-37",0,7,18.25762852,7,4,0.235483870967742,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57581","2850-57735_2850-57581","2","CHR","119","CHR-119",0,10,21.113874055,9,1,0.186379928315412,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57582","2850-57735_2850-57582","2","CHR","119","CHR-119",0,10,21.65584922,0,12,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57582","2850-57735_2850-57582","1","CHR","37","CHR-37",0,0,20.26834346,0,12,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57589","2850-57735_2850-57589","1","CHR","37","CHR-37",0,1,13.19604684,1,10,0.254838709677419,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57589","2850-57735_2850-57589","2","CHR","119","CHR-119",0,10,14.39212692,0,11,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57620","2850-57735_2850-57620","2","CHR","119","CHR-119",0,10,4.115009989,0,10,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57620","2850-57735_2850-57620","1","CHR","37","CHR-37",0,0,3.233357068,0,13,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57647","2850-57735_2850-57647","2","CHR","119","CHR-119",0,10,8.702820146,0,20,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57647","2850-57735_2850-57647","1","CHR","37","CHR-37",0,0,7.583785867,0,18,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57653","2850-57735_2850-57653","2","CHR","119","CHR-119",0,10,7.313678212,5,-6,0.200716845878136,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57653","2850-57735_2850-57653","1","CHR","37","CHR-37",0,0,6.364195425,0,13,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57669","2850-57735_2850-57669","2","CHR","119","CHR-119",0,10,6.892885156,4,-3,0.204301075268817,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57669","2850-57735_2850-57669","1","CHR","37","CHR-37",0,0,5.832752902,0,13,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57671","2850-57735_2850-57671","2","CHR","119","CHR-119",0,8,24.52654894,0,-35,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57671","2850-57735_2850-57671","1","CHR","37","CHR-37",0,0,23.14825038,0,17,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57731","2850-57735_2850-57731","1","CHR","37","CHR-37",0,11,7.951105173,6,-5,0.238709677419355,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57731","2850-57735_2850-57731","2","CHR","119","CHR-119",0,10,5.547123721,2,-8,0.211469534050179,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57733","2850-57735_2850-57733","2","CHR","119","CHR-119",0,10,17.40510129,0,-14,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57733","2850-57735_2850-57733","1","CHR","37","CHR-37",0,0,16.11066156,0,38,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57742","2850-57735_2850-57742","1","CHR","37","CHR-37",0,8,10.03025266,8,3,0.232258064516129,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57742","2850-57735_2850-57742","2","CHR","119","CHR-119",0,10,12.97465314,8,-3,0.189964157706093,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57744","2850-57735_2850-57744","2","CHR","119","CHR-119",0,10,22.14734614,0,21,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57744","2850-57735_2850-57744","1","CHR","37","CHR-37",0,0,20.91227874,0,21,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57745","2850-57735_2850-57745","1","CHR","37","CHR-37",0,3,4.955656293,3,8,0.248387096774194,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57745","2850-57735_2850-57745","2","CHR","119","CHR-119",0,10,3.134884851,0,-9,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57806","2850-57735_2850-57806","1","CHR","37","CHR-37",1,11,0.08,11,0,0.22258064516129,"CHR_37_1",1,"wp",2,4,"yes"
"2850-57735","2850-57806","2850-57735_2850-57806","2","CHR","119","CHR-119",1,11,0.08,10,0,0.218637992831541,"CHR_119_2",1,"wp",2,2,"yes"
"2850-57735","2850-57808","2850-57735_2850-57808","1","CHR","37","CHR-37",0,11,7.100758995,11,0,0.22258064516129,"CHR_37_1",1,"ep_same",2,4,"yes"
"2850-57735","2850-57808","2850-57735_2850-57808","2","CHR","119","CHR-119",0,10,9.55657944,6,-4,0.197132616487455,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","2850-57881","2850-57735_2850-57881","1","CHR","37","CHR-37",0,6,7.467799705,6,5,0.238709677419355,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","2850-57881","2850-57735_2850-57881","2","CHR","119","CHR-119",0,10,8.870596983,0,10,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","unb-CHR-145","2850-57735_unb-CHR-145","2","CHR","119","CHR-119",0,10,7.901147904,0,-12,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","unb-CHR-145","2850-57735_unb-CHR-145","1","CHR","37","CHR-37",0,0,8.57451926,0,40,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","unb-CHR-76and12","2850-57735_unb-CHR-76and12","2","CHR","119","CHR-119",0,10,19.39207493,4,-6,0.204301075268817,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","unb-CHR-76and12","2850-57735_unb-CHR-76and12","1","CHR","37","CHR-37",0,0,16.29459397,0,20,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","unb-CHR-77","2850-57735_unb-CHR-77","1","CHR","37","CHR-37",0,11,4.900609826,6,-5,0.238709677419355,"CHR_37_1",1,NA,0,4,"no"
"2850-57735","unb-CHR-77","2850-57735_unb-CHR-77","2","CHR","119","CHR-119",0,10,4.13979616,4,-6,0.204301075268817,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","unb-CHR-7and9","2850-57735_unb-CHR-7and9","2","CHR","119","CHR-119",0,10,17.57429308,0,-16,0.218637992831541,"CHR_119_2",1,NA,0,2,"no"
"2850-57735","unb-CHR-7and9","2850-57735_unb-CHR-7and9","1","CHR","37","CHR-37",0,0,17.69045774,0,17,0.258064516129032,"CHR_37_1",1,NA,0,4,"no"
"2850-57736","2640-97588","2850-57736_2640-97588","1","CHR","43","CHR-43",0,11,3.556400208,0,-15,0.345161290322581,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2640-97589","2850-57736_2640-97589","1","CHR","43","CHR-43",0,11,8.313013431,0,-13,0.345161290322581,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2811-83208","2850-57736_2811-83208","1","CHR","43","CHR-43",0,9,24.71865145,9,2,0.316129032258064,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57567","2850-57736_2850-57567","1","CHR","43","CHR-43",1,11,0.08,11,0,0.345161290322581,"CHR_43_1",1,"wp",5,5,"yes"
"2850-57736","2850-57578","2850-57736_2850-57578","1","CHR","43","CHR-43",0,3,6.959151179,3,8,0.335483870967742,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57579","2850-57736_2850-57579","1","CHR","43","CHR-43",0,11,14.10829303,5,-5,0.329032258064516,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57580","2850-57736_2850-57580","1","CHR","43","CHR-43",0,8,19.71509877,8,3,0.319354838709677,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57581","2850-57736_2850-57581","1","CHR","43","CHR-43",0,11,17.96708073,2,-7,0.338709677419355,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57582","2850-57736_2850-57582","1","CHR","43","CHR-43",0,10,22.22238264,10,1,0.312903225806452,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57589","2850-57736_2850-57589","1","CHR","43","CHR-43",0,11,13.7343222,10,-1,0.312903225806452,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57620","2850-57736_2850-57620","1","CHR","43","CHR-43",0,9,4.29802041,9,2,0.316129032258064,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57647","2850-57736_2850-57647","1","CHR","43","CHR-43",0,4,8.20278258,4,7,0.332258064516129,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57653","2850-57736_2850-57653","1","CHR","43","CHR-43",0,9,5.134706942,9,2,0.316129032258064,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57669","2850-57736_2850-57669","1","CHR","43","CHR-43",0,9,6.507326915,9,2,0.316129032258064,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57671","2850-57736_2850-57671","1","CHR","43","CHR-43",0,5,24.92060744,5,6,0.329032258064516,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57731","2850-57736_2850-57731","1","CHR","43","CHR-43",0,11,9.48243736,0,-16,0.345161290322581,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57742","2850-57736_2850-57742","1","CHR","43","CHR-43",0,11,9.216245333,2,-8,0.338709677419355,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57744","2850-57736_2850-57744","1","CHR","43","CHR-43",0,1,21.43275829,1,10,0.341935483870968,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57745","2850-57736_2850-57745","1","CHR","43","CHR-43",0,11,6.731077524,8,-3,0.319354838709677,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57806","2850-57736_2850-57806","1","CHR","43","CHR-43",0,11,5.211051794,0,-11,0.345161290322581,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57808","2850-57736_2850-57808","1","CHR","43","CHR-43",0,11,9.735905078,0,-11,0.345161290322581,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","2850-57881","2850-57736_2850-57881","1","CHR","43","CHR-43",0,11,11.31385671,6,-6,0.325806451612903,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","unb-CHR-76and12","2850-57736_unb-CHR-76and12","1","CHR","43","CHR-43",0,2,16.80240569,2,9,0.338709677419355,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","unb-CHR-77","2850-57736_unb-CHR-77","1","CHR","43","CHR-43",0,11,0.839108221,0,-16,0.345161290322581,"CHR_43_1",1,NA,0,5,"no"
"2850-57736","unb-CHR-7and9","2850-57736_unb-CHR-7and9","1","CHR","43","CHR-43",0,5,19.15943589,5,6,0.329032258064516,"CHR_43_1",1,NA,0,5,"no"
"2850-57746","2640-97588","2850-57746_2640-97588","1","CHR","74","CHR-74",0,10,25.42855193,0,-16,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2640-97588","2850-57746_2640-97588","2","CHR","6","CHR-6",0,11,24.98824572,0,-20,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2640-97589","2850-57746_2640-97589","1","CHR","74","CHR-74",0,10,13.92789691,0,-14,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2640-97589","2850-57746_2640-97589","2","CHR","6","CHR-6",0,11,13.52693008,0,-17,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2811-83208","2850-57746_2811-83208","1","CHR","74","CHR-74",0,9,5.933724475,9,1,0.329749103942652,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2811-83208","2850-57746_2811-83208","2","CHR","6","CHR-6",0,11,6.433003403,8,-2,0.158064516129032,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57567","2850-57746_2850-57567","1","CHR","74","CHR-74",0,10,22.22238264,10,-1,0.326164874551971,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57567","2850-57746_2850-57567","2","CHR","6","CHR-6",0,0,21.80674629,0,-53,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57570","2850-57746_2850-57570","2","CHR","6","CHR-6",0,11,21.66372377,0,-21,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57570","2850-57746_2850-57570","1","CHR","74","CHR-74",0,0,19.43540932,0,11,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57577","2850-57746_2850-57577","2","CHR","6","CHR-6",0,11,25.0197467418182,3,8,0.174193548387097,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57577","2850-57746_2850-57577","1","CHR","74","CHR-74",0,0,25.50292221,0,11,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57578","2850-57746_2850-57578","1","CHR","74","CHR-74",0,3,15.55435752,3,7,0.351254480286738,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57578","2850-57746_2850-57578","2","CHR","6","CHR-6",0,11,15.10064052,6,5,0.164516129032258,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57579","2850-57746_2850-57579","1","CHR","74","CHR-74",0,10,8.185514377,4,-6,0.347670250896057,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57579","2850-57746_2850-57579","2","CHR","6","CHR-6",0,9,6.189073104,0,-33,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57580","2850-57746_2850-57580","1","CHR","74","CHR-74",0,8,4.360833357,8,2,0.333333333333333,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57580","2850-57746_2850-57580","2","CHR","6","CHR-6",0,0,4.422071783,0,-50,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57581","2850-57746_2850-57581","1","CHR","74","CHR-74",0,10,9.556967883,1,-8,0.3584229390681,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57581","2850-57746_2850-57581","2","CHR","6","CHR-6",0,11,9.465815319,0,-11,0.183870967741935,"CHR_6_2",1,"ep_same",2,4,"yes"
"2850-57746","2850-57582","2850-57746_2850-57582","1","CHR","74","CHR-74",1,10,0.08,10,0,0.362007168458781,"CHR_74_1",1,"wp",1,2,"yes"
"2850-57746","2850-57582","2850-57746_2850-57582","2","CHR","6","CHR-6",1,11,0.08,11,0,0.183870967741935,"CHR_6_2",1,"wp",1,4,"yes"
"2850-57746","2850-57589","2850-57746_2850-57589","1","CHR","74","CHR-74",0,10,9.310637846,9,-2,0.329749103942652,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57589","2850-57746_2850-57589","2","CHR","6","CHR-6",0,11,6.48255322,9,-1,0.154838709677419,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57620","2850-57746_2850-57620","1","CHR","74","CHR-74",0,9,18.26278611,9,1,0.329749103942652,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57620","2850-57746_2850-57620","2","CHR","6","CHR-6",0,11,17.81694227,8,-2,0.158064516129032,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57647","2850-57746_2850-57647","1","CHR","74","CHR-74",0,4,14.05566239,4,6,0.347670250896057,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57647","2850-57746_2850-57647","2","CHR","6","CHR-6",0,11,13.65952644,3,8,0.174193548387097,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57653","2850-57746_2850-57653","1","CHR","74","CHR-74",0,9,26.31174488,9,1,0.329749103942652,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57653","2850-57746_2850-57653","2","CHR","6","CHR-6",0,11,28.08003011,0,-18,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57669","2850-57746_2850-57669","1","CHR","74","CHR-74",0,9,15.71781378,9,1,0.329749103942652,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57669","2850-57746_2850-57669","2","CHR","6","CHR-6",0,11,14.4642527609091,8,3,0.158064516129032,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57671","2850-57746_2850-57671","1","CHR","74","CHR-74",0,5,2.942554498,5,5,0.344086021505376,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57671","2850-57746_2850-57671","2","CHR","6","CHR-6",0,0,3.487733105,0,-47,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57731","2850-57746_2850-57731","1","CHR","74","CHR-74",0,10,12.77634584,0,-17,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57731","2850-57746_2850-57731","2","CHR","6","CHR-6",0,11,15.69392115,0,-20,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57733","2850-57746_2850-57733","2","CHR","6","CHR-6",0,11,5.517704929,0,20,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57733","2850-57746_2850-57733","1","CHR","74","CHR-74",0,0,5.710254056,0,26,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57742","2850-57746_2850-57742","1","CHR","74","CHR-74",0,10,14.26919975,1,-9,0.3584229390681,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57742","2850-57746_2850-57742","2","CHR","6","CHR-6",0,11,11.24915023,0,-15,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57744","2850-57746_2850-57744","1","CHR","74","CHR-74",0,1,6.340425465,1,9,0.3584229390681,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57744","2850-57746_2850-57744","2","CHR","6","CHR-6",0,11,6.616957808,2,9,0.17741935483871,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57745","2850-57746_2850-57745","1","CHR","74","CHR-74",0,10,25.12945402,7,-4,0.336917562724014,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57745","2850-57746_2850-57745","2","CHR","6","CHR-6",0,11,24.17933489,0,-21,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57806","2850-57746_2850-57806","1","CHR","74","CHR-74",0,10,19.76481823,0,-12,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57806","2850-57746_2850-57806","2","CHR","6","CHR-6",0,11,21.17130823,0,-12,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57808","2850-57746_2850-57808","1","CHR","74","CHR-74",0,10,13.16811811,0,-12,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57808","2850-57746_2850-57808","2","CHR","6","CHR-6",0,11,11.61529363,0,-16,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","2850-57881","2850-57746_2850-57881","1","CHR","74","CHR-74",0,10,13.7234473,5,-7,0.344086021505376,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","2850-57881","2850-57746_2850-57881","2","CHR","6","CHR-6",0,11,12.40414054,8,-2,0.158064516129032,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","unb-CHR-145","2850-57746_unb-CHR-145","2","CHR","6","CHR-6",0,11,26.52347164,0,-24,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","unb-CHR-145","2850-57746_unb-CHR-145","1","CHR","74","CHR-74",0,0,27.06444658,0,28,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","unb-CHR-76and12","2850-57746_unb-CHR-76and12","1","CHR","74","CHR-74",0,2,7.373241828,2,8,0.354838709677419,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","unb-CHR-76and12","2850-57746_unb-CHR-76and12","2","CHR","6","CHR-6",0,11,6.686243038,0,-18,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","unb-CHR-77","2850-57746_unb-CHR-77","1","CHR","74","CHR-74",0,10,22.891481,0,-17,0.362007168458781,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","unb-CHR-77","2850-57746_unb-CHR-77","2","CHR","6","CHR-6",0,11,22.46711907,0,-18,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57746","unb-CHR-7and9","2850-57746_unb-CHR-7and9","1","CHR","74","CHR-74",0,5,3.510067055,5,5,0.344086021505376,"CHR_74_1",1,NA,0,2,"no"
"2850-57746","unb-CHR-7and9","2850-57746_unb-CHR-7and9","2","CHR","6","CHR-6",0,11,4.355316185,0,-28,0.183870967741935,"CHR_6_2",1,NA,0,4,"no"
"2850-57749","2850-57573","2850-57749_2850-57573","1","Cooks","13","Cooks-13",0,10,6.497659888,0,15,NA,"Cooks_13_1",1,NA,0,4,"no"
"2850-57749","2850-57574","2850-57749_2850-57574","1","Cooks","13","Cooks-13",0,10,3.497611712,0,-32,NA,"Cooks_13_1",1,NA,0,4,"no"
"2850-57749","2850-57633","2850-57749_2850-57633","1","Cooks","13","Cooks-13",0,10,0.586918094,8,2,NA,"Cooks_13_1",1,NA,0,4,"no"
"2850-57749","2850-57638","2850-57749_2850-57638","1","Cooks","13","Cooks-13",0,10,4.018942747,9,-2,NA,"Cooks_13_1",1,NA,0,4,"no"
"2850-57749","2850-57673","2850-57749_2850-57673","1","Cooks","13","Cooks-13",0,10,4.87093001,0,25,NA,"Cooks_13_1",1,NA,0,4,"no"
"2850-57749","2850-57675","2850-57749_2850-57675","1","Cooks","13","Cooks-13",1,10,0.08,10,0,NA,"Cooks_13_1",1,NA,0,4,"no"
"2850-57749","2850-57676","2850-57749_2850-57676","1","Cooks","13","Cooks-13",0,10,2.450699861,0,-16,NA,"Cooks_13_1",1,NA,0,4,"no"
"2850-57749","2870-64915","2850-57749_2870-64915","1","Cooks","13","Cooks-13",0,8,2.78939232,8,2,NA,"Cooks_13_1",1,NA,0,4,"no"
"2850-57753","2850-57752","2850-57753_2850-57752","1","McCauley","4","McCauley-4",1,11,0.08,11,0,NA,"McCauley_4_1",1,"wp",4,4,"yes"
"2850-57846","2640-97588","2850-57846_2640-97588","1","CHR","110","CHR-110",0,10,12.7667261,4,-7,0.254480286738351,"CHR_110_1",1,NA,0,4,"no"
"2850-57846","2640-97588","2850-57846_2640-97588","2","CHR","52","CHR-52",0,11,15.36161737,6,-5,0.261290322580645,"CHR_52_2",1,NA,0,2,"no"
