"Ind1","Ind2","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","band_ind1","site_ind1","nest_ind1","type_ind1","FamilyID_ind1","brood_ind1","clutchID_ind1","band_ind2","site_ind2","nest_ind2","type_ind2","FamilyID_ind2","brood_ind2","clutchID_ind2"
"CO_57878","CO_83179",0.991,0.009,0,0.004,65249,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83179","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57878","CO_83179",0.991,0.009,0,0.004,65249,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83179","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57878","CO_83188",0.99,0.01,0,0.005,72465,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83188","Cathys",2,"kid","Cathys-01","2","Cathys_2_2"
"CO_57878","CO_83188",0.99,0.01,0,0.005,72465,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83188","Cathys",2,"kid","Cathys-01","2","Cathys_2_2"
"CO_57878","CO_83183",0.99,0.01,0,0.005,67529,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83183","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57878","CO_83183",0.99,0.01,0,0.005,67529,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83183","Boyer",9.2,"kid","Boyer-09","1","Boyer_9.2_1"
"CO_57878","CO_83192",0.989,0.011,0,0.006,70466,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83192","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_57878","CO_83192",0.989,0.011,0,0.006,70466,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83192","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_57878","CO_83191",0.988,0.011,0,0.006,67980,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83191","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_57878","CO_83191",0.988,0.011,0,0.006,67980,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83191","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_57878","CO_83190",0.985,0.015,0,0.008,65671,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83190","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_57878","CO_83190",0.985,0.015,0,0.008,65671,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83190","Speedwell",1.2,"kid","Speedwell-01","2","Speedwell_1.2_2"
"CO_57878","CO_83193",0.987,0.013,0,0.007,65669,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83193","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57878","CO_83193",0.987,0.013,0,0.007,65669,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83193","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57878","CO_83195",0.988,0.009,0.003,0.007,66867,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83195","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57878","CO_83195",0.988,0.009,0.003,0.007,66867,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83195","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57878","CO_83372",0.989,0.002,0.008,0.009,67897,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83372","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57878","CO_83372",0.989,0.002,0.008,0.009,67897,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83372","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57878","CO_83194",0.985,0.015,0,0.007,65468,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83194","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57878","CO_83194",0.985,0.015,0,0.007,65468,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83194","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57878","CO_83370",0.985,0.012,0.003,0.009,68319,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83370","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57878","CO_83370",0.985,0.012,0.003,0.009,68319,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83370","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57878","CO_83258",0.981,0.019,0,0.01,70198,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_57878","CO_83258",0.981,0.019,0,0.01,70198,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83258","CHR",NA,"dad","none","","CHR_NA_"
"CO_57878","CO_83196",0.985,0.015,0,0.008,67444,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83196","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57878","CO_83196",0.985,0.015,0,0.008,67444,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83196","Blue Cloud",1,"kid","Nixon-01","1","Blue Cloud_1_1"
"CO_57878","CO_83478",0.986,0.012,0.002,0.008,63410,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83478","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_57878","CO_83478",0.986,0.012,0.002,0.008,63410,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83478","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_57878","CO_83373",0.988,0.012,0,0.006,67747,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83373","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57878","CO_83373",0.988,0.012,0,0.006,67747,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83373","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57878","CO_E086",0.988,0.011,0.001,0.007,79776,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E086","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_E086",0.988,0.011,0.001,0.007,79776,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E086","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_83374",0.986,0.014,0,0.007,63311,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83374","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57878","CO_83374",0.986,0.014,0,0.007,63311,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83374","Urban Farm Girlz",8,"kid","UrbanFarm-08","1","Urban Farm Girlz_8_1"
"CO_57878","CO_E088",0.993,0.007,0,0.004,80165,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E088","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_E088",0.993,0.007,0,0.004,80165,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E088","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_83477",0.988,0.012,0,0.006,69460,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83477","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_57878","CO_83477",0.988,0.012,0,0.006,69460,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83477","Boyer",14.2,"kid","Boyer-14","1","Boyer_14.2_1"
"CO_57878","CO_E085",0.989,0.01,0,0.006,62222,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E085","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_E085",0.989,0.01,0,0.006,62222,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E085","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_E087",0.985,0.014,0.001,0.008,29497,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E087","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_E087",0.985,0.014,0.001,0.008,29497,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E087","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_E089",0.993,0.007,0,0.004,61380,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E089","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_E089",0.993,0.007,0,0.004,61380,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E089","Cooks",4,"egg","Cooks-04","collected","Cooks_4_collected"
"CO_57878","CO_E090",0.991,0.009,0,0.005,64637,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E090","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_E090",0.991,0.009,0,0.005,64637,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E090","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_E091",0.993,0.007,0,0.004,68544,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E091","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_E091",0.993,0.007,0,0.004,68544,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E091","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_E092",0.99,0.01,0,0.005,62704,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E092","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_E092",0.99,0.01,0,0.005,62704,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E092","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_E093",0.988,0.012,0,0.006,64677,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E093","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_E093",0.988,0.012,0,0.006,64677,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E093","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_83475",0.161,0.793,0.046,0.442,71912,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","2811-83475","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_57878","CO_83475",0.161,0.793,0.046,0.442,71912,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","2811-83475","Make Believe",70.3,"kid","MakeBelieve-70.3","2","Make Believe_70.3_2"
"CO_57878","CO_E094",0.988,0.012,0,0.006,58940,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E094","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_E094",0.988,0.012,0,0.006,58940,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E094","Make Believe",70,"kid","MakeBelieve-70","collected","Make Believe_70_collected"
"CO_57878","CO_E099",0.989,0.011,0,0.005,62551,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E099","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_57878","CO_E099",0.989,0.011,0,0.005,62551,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E099","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_57878","CO_E102",0.988,0.011,0,0.006,78856,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E102","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57878","CO_E102",0.988,0.011,0,0.006,78856,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E102","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57878","CO_E101",0.975,0.017,0.007,0.016,17758,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E101","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57878","CO_E101",0.975,0.017,0.007,0.016,17758,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E101","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57878","CO_E104",0.991,0.003,0.006,0.008,63368,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E104","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57878","CO_E104",0.991,0.003,0.006,0.008,63368,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E104","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57878","CO_E100",0.984,0.016,0,0.008,59210,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E100","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_57878","CO_E100",0.984,0.016,0,0.008,59210,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E100","Blue Cloud",6,"egg","BlueCloud-06","collected","Blue Cloud_6_collected"
"CO_57878","CO_E095",0.159,0.796,0.045,0.443,79739,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E095","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57878","CO_E095",0.159,0.796,0.045,0.443,79739,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E095","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57878","CO_E098",0.147,0.821,0.033,0.443,78617,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E098","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57878","CO_E098",0.147,0.821,0.033,0.443,78617,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E098","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57878","CO_E103",0.99,0.01,0,0.005,79297,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E103","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57878","CO_E103",0.99,0.01,0,0.005,79297,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E103","Cooks",29,"egg","Cooks-29","collected","Cooks_29_collected"
"CO_57878","CO_E096",0.169,0.802,0.029,0.43,77482,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E096","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57878","CO_E096",0.169,0.802,0.029,0.43,77482,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E096","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57878","CO_E106",0.989,0.01,0.002,0.006,80317,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E106","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E106",0.989,0.01,0.002,0.006,80317,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E106","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E105",0.99,0.01,0.001,0.006,65096,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E105","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E105",0.99,0.01,0.001,0.006,65096,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E105","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E109",0.992,0.008,0,0.004,80096,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E109","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E109",0.992,0.008,0,0.004,80096,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E109","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E097",0.168,0.781,0.051,0.441,75729,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E097","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57878","CO_E097",0.168,0.781,0.051,0.441,75729,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E097","Make Believe",31,"egg","MakeBelieve-31","collected","Make Believe_31_collected"
"CO_57878","CO_E107",0.99,0.01,0,0.005,79834,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E107","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E107",0.99,0.01,0,0.005,79834,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E107","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E108",0.99,0.01,0,0.005,58311,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E108","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E108",0.99,0.01,0,0.005,58311,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E108","Boyer",9,"egg","Boyer-09","collected","Boyer_9_collected"
"CO_57878","CO_E110",0.989,0.011,0,0.005,62506,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E110","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E110",0.989,0.011,0,0.005,62506,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E110","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E111",0.985,0.015,0,0.007,61718,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E111","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E111",0.985,0.015,0,0.007,61718,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E111","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E112",0.989,0.011,0,0.006,62278,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E112","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E112",0.989,0.011,0,0.006,62278,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E112","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E113",0.988,0.012,0,0.006,59581,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E113","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E113",0.988,0.012,0,0.006,59581,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E113","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E114",0.987,0.013,0,0.007,66320,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E114","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E114",0.987,0.013,0,0.007,66320,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E114","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E118",0.992,0.008,0,0.004,80341,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E118","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57878","CO_E118",0.992,0.008,0,0.004,80341,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E118","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57878","CO_E116",0.989,0.011,0,0.006,60683,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E116","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57878","CO_E116",0.989,0.011,0,0.006,60683,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E116","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57878","CO_E115",0.99,0.01,0,0.005,58432,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E115","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E115",0.99,0.01,0,0.005,58432,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E115","Cooks",2,"egg","Cooks-02","collected","Cooks_2_collected"
"CO_57878","CO_E117",0.99,0.01,0,0.005,61884,"2850-57878","Make Believe",31,"mom","MakeBelieve-31","","Make Believe_31_","E117","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
"CO_57878","CO_E117",0.99,0.01,0,0.005,61884,"2850-57878","Make Believe",31,"mom","MakeBelieve-70.3","","Make Believe_31_","E117","Blue Cloud",18,"egg","BlueCloud-18","collected","Blue Cloud_18_collected"
